,Multiband_period,g-W2,r-W2,g-r_max_corr,g-W3,g-r_mean,g-r_max,GP_DRW_tau_1,g-r_mean_corr,IAR_phi_1,Amplitude_1,ExcessVar_1,delta_mag_fid_1,Meanvariance_1,r-W3,Std_1,GP_DRW_sigma_1,GP_DRW_tau_2,PercentAmplitude_1,W1-W2,W2-W3,SF_ML_amplitude_1,SPM_A_1,Gskew_1,Q31_1,Autocor_length_1,IAR_phi_2,SF_ML_gamma_1,Amplitude_2,delta_mag_fid_2,classALeRCE
2798,16.155092475989175,2.981588385276156,2.2233335041904088,1.247829264820952,3.015588385276155,1.141482750574749,2.9103593826293945,0.6055075682189944,0.7582548810857475,0.0314686331306529,0.0994839496066513,1.0908396293820902e-05,0.1989678992133026,0.0033400558383204,2.257333504190408,0.0506171714135855,0.002514922410053,0.3194050802041138,0.0102006608291446,0.0240000000000009,0.0339999999999989,0.0544994113203185,0.4794960258397706,0.110002493389647,0.0183860244476505,1.0,0.0011410089202232,0.2572453052127788,0.3852497016409604,0.7704994032819208,Periodic-Other
2799,32.89473830294025,3.63782908625994,2.634417963867428,0.9017640870694787,3.763829086259941,0.8084164951721498,0.7304325103759766,10.428720025673712,1.0034111223925122,0.9319396466634332,0.2527308248620717,0.0001511862928575,0.6125219457885471,0.0123264784631071,2.760417963867429,0.1905036178827844,0.028521291220039,11.185358449059896,0.024180475176363,-0.0260000000000015,0.1260000000000012,0.2967061609535478,0.887817197985264,-0.1774930820716136,0.3782669499401763,2.0,0.92963327452255,0.0653019832133055,0.2237348540228704,0.4823852138189722,Periodic-Other
2800,8.764240041592645,4.414811707713033,3.2346954033784936,1.0327299773771017,5.138811707713032,0.7586707486704007,0.6782722473144531,1.1043648062771445,1.1801163043345433,0.4005388962844333,0.4321833799337256,0.0003064629477916,0.9617785077440004,0.0176648052325245,3.958695403378492,0.3047675585301705,0.0857959408153903,1.2305685678466056,0.0345440430106509,0.0280000000000004,0.7239999999999984,0.5756580726092948,0.3594919259569095,-0.2616599776010702,0.6325718919617778,1.0,0.4658466582636636,0.1856956853124129,0.3783402240940035,0.7709518632149894,Periodic-Other
2801,0.3843346507646368,0.7471473702625602,0.4368247050047245,0.2062384768041241,4.832147370262559,-0.1073954803775052,0.081451416015625,2.366930014079049,0.3103226652578357,0.7330977250287929,0.2657505952360744,0.0001785856146702,0.5315011904721487,0.0135571720180345,4.521824705004724,0.2408316016523648,0.0560122828052795,9.668826042912368,0.0270202813917952,-0.843,4.084999999999999,0.3536691547949293,0.2219494531062621,-0.4388119422800685,0.4840373662447988,1.0,0.9298146519213346,-0.0512715683084597,0.2074388584316313,0.4148777168632627,Periodic-Other
2802,2.754820895023661,3.108654201866285,2.288680953294856,0.6760576155435096,4.990654201866285,0.2797343425261651,0.4685344696044922,25.85240739809616,0.8199732485714293,0.9627443458394576,0.1851725263263884,3.5935570157408856e-05,0.3703450526527767,0.0063629021219249,4.170680953294855,0.1085743615288478,0.0132655236024144,19.67911420743784,0.019637210835972,0.0690000000000008,1.882,0.0996600239158081,0.3326335487701199,-0.3013246462684691,0.0583273756579743,1.0,0.9566519533893518,-0.0403897018491699,0.1958151479179637,0.3916302958359274,Periodic-Other
2803,0.1093099016021574,3.5909307472290912,2.6914295004768327,0.6370445492816081,7.825930747229092,0.38988000826728,0.5001354217529297,5.8180821476994815,0.8995012467522621,0.8506189701577648,0.7498250303577922,0.0003006804336801,1.4996500607155845,0.019108889214861,6.926429500476834,0.3771699319794003,0.1187588209512437,0.9851913649913464,0.047748223300734,0.4889999999999972,4.235000000000001,0.0599770897225417,0.0540535785356316,-0.3908728175658212,0.2587378350661069,1.0,0.3883958730904445,-0.5,0.6117517144690758,1.229938268745144,Periodic-Other
2804,37.31343398104272,3.3430736895652,2.389266890134218,0.8889186126981308,4.7720736895652,0.8166189193725586,0.9079704284667968,5.079994587976758,0.953806799430982,0.8265669006752555,0.1188448421514785,2.261771227016221e-05,0.2376896843029569,0.0048867719687619,3.8182668901342174,0.0827969375708359,0.0046899145637401,177.5136555234721,0.0104753767779116,-0.064,1.4290000000000005,0.0291874399482466,0.1244520303461603,-0.1178475584485809,0.0212256555231817,2.0,0.9887939725583712,-0.3641776802856139,0.1054527674269287,0.2109055348538575,Periodic-Other
2805,263.1579709195667,4.904618932057234,3.2957712324590176,1.4679323351887774,5.430618932057234,1.8813193771574248,1.645526885986328,232.6230666058437,1.6088476995982166,0.9960469558339536,0.1770690508098491,9.747778473149071e-05,0.3541381016196983,0.0098979688799726,3.8217712324590174,0.1380333022014597,0.0177612436286139,8.413304973265551e-06,0.0137138491383407,0.0919999999999987,0.5259999999999998,0.2930471955042698,2.2050565489249263,0.0280704908279645,0.2648501418835476,4.0,0.8835856000436045,0.5827235909170988,0.0365186841310869,0.0730373682621738,Periodic-Other
2806,0.0542681932770282,1.591313096072268,1.3002954850712811,0.3985373362900564,3.4583130960722688,0.101419448852539,0.0931129455566406,0.026184486065817,0.2910176110009868,1.223783253004952e-12,0.117857774747458,1.7015854747949898e-05,0.2357155494949161,0.0042792065999803,3.167295485071282,0.0675914080494683,0.0040074579175859,0.1747946001734129,0.0096794713002995,0.0119999999999986,1.8670000000000009,0.1353223181963307,0.7727063513643344,0.0696731332096725,0.1054503906502066,1.0,3.4523315840621017e-06,0.2041778863640366,0.1712744051108075,0.342548810221615,Periodic-Other
2807,4.938271227015236,5.608574198770066,4.066248728390386,1.4721249776611811,6.275574198770066,1.238989181518555,1.50384521484375,12.026645030350911,1.5423254703796747,0.9165255968207282,0.1256446870823424,1.5024217707178205e-05,0.2512893741646849,0.0041507924056207,4.733248728390386,0.072807282174482,0.0054288167023033,1.6640718132307957,0.0114384927438687,0.1020000000000003,0.6669999999999998,0.2155982168359012,0.0911006351965575,-0.1504812026807442,0.0272078178080334,1.0,0.5709530012346491,0.3039597998152486,0.1088683916942558,0.2318244955985129,Periodic-Other
2808,2.2909516154844867,1.8442704607002565,1.8768946085991232,0.1616971201902615,2.8602704607002565,0.061094949119969,-0.0091142654418945,0.2026089376260724,-0.0326241478988702,0.0073639483412347,0.6204045501504698,0.0010680117311965,2.119682028802714,0.0327477697771704,2.892894608599123,0.5001655447914699,0.2418683552640805,0.2017111794136364,0.0990877950538057,0.1550000000000011,1.016,0.7434397302414448,5.492678537003137,0.0659640871089379,1.0223667252759083,1.0,0.0071372091979985,0.0159722248719447,0.7169193449776552,2.1494672749936647,Periodic-Other
2809,0.4098529961707808,1.2738723787611743,1.097296750391321,0.0824732803556536,3.1018723787611737,-0.4102185567220039,-0.3565940856933594,1.6004476530669982,0.1765756283698554,0.0001241990974159,0.2516476593982659,0.0001077705822385,0.5032953187965319,0.0104320640023151,2.92529675039132,0.161236649866852,0.02589921570313,0.3338770250499508,0.0257356428336608,-0.0370000000000008,1.828,0.1657650372048676,1.3786796670459491,-0.2947938485576245,0.1137972595757599,1.0,0.0016964518286503,0.0072633671402276,0.1881318427688274,0.3762636855376549,Periodic-Other
2810,0.5611041472410365,3.629203385140558,2.785034883859732,0.7837719269259527,3.632203385140558,1.2208439054943272,0.9834804534912108,15.87742452764723,0.8441685012808264,0.9360011651674665,0.1016577756667596,3.637673751900644e-05,0.2033155513335192,0.006057946939106,2.788034883859732,0.0890106464726751,0.0075248179921496,0.6804361711905502,0.0103894580721737,-0.0190000000000001,0.0030000000000001,0.1150667871182195,1.017709078866482,-0.1029496100169922,0.1794814183706208,1.0,0.0304704968375258,0.0989420432234413,0.0327079322448575,0.0654158644897151,Periodic-Other
2811,0.3575515613956526,0.7269583056006681,0.5578631193907455,0.0259617222625205,4.191958305600668,-0.1085108321752308,-0.0809402465820312,0.3238218621279015,0.1690951862099226,0.0438915448623198,0.3376437844257545,0.0002065487254821,0.6885144736313595,0.0144239351302295,4.022863119390745,0.2346047034958731,0.0548014987430995,0.1545151310407143,0.0347084468041703,-0.5060000000000002,3.465,0.2713315560882733,0.7372223899399603,-0.4393347270223416,0.3788352301184972,1.0,8.05301851685554e-06,-0.0830469920953015,0.3009939967355617,0.7425611173046249,Periodic-Other
2812,6.605019171217967,3.521133902248021,2.5736722895095703,0.8088912525722947,6.111133902248021,0.590549676649033,0.5101337432861328,0.1878559387645072,0.9474616127384508,5.161129714464247e-06,0.2801787750562265,0.0001172522071913,0.5603575501124531,0.0110710728842162,5.16367228950957,0.20033254628144,0.038854534535613,0.1524352821045942,0.0251774053204368,0.0389999999999979,2.59,0.2066022837624664,0.1075771147430713,-0.3555656344254601,0.3914190337209504,1.0,7.306198718793256e-06,-0.0023406520702926,0.2065679872163688,0.4200195585196624,Periodic-Other
